时间(s),实际响应温度(℃),真实仿真温度(℃),阀门开度(%),误差(℃),Kp,Ti/10,Td*2
5.710000000000000000e+02,3.996583752858929302e+02,4.099676568701117390e+02,3.033733894925774521e+01,3.416247141070698490e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.720000000000000000e+02,3.994582509732466633e+02,4.099074010179627976e+02,3.266499159388469309e+01,5.417490267533366932e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.730000000000000000e+02,3.994621176348743461e+02,4.095428041773276391e+02,3.416051414402915753e+01,5.378823651256539051e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.740000000000000000e+02,3.998452838356407710e+02,4.093387841765695612e+02,3.389793939453423377e+01,1.547161643592289693e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.750000000000000000e+02,3.997009968545364131e+02,4.099059913735458736e+02,3.067815738333769460e+01,2.990031454635868613e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.760000000000000000e+02,3.995933263678564344e+02,4.090631062561386102e+02,3.208467504258935321e+01,4.066736321435655555e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.770000000000000000e+02,3.997001697550252857e+02,4.099003849430233686e+02,3.301034072618003989e+01,2.998302449747143328e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.780000000000000000e+02,4.003995282578130741e+02,4.091995789355168540e+02,3.211547399745970921e+01,-3.995282578130741058e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.790000000000000000e+02,3.999971546619959781e+02,4.092414664573910841e+02,2.656740475863917084e+01,2.845338004021868983e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.800000000000000000e+02,3.997980533234881477e+02,4.091234443868779636e+02,3.045433146858263740e+01,2.019466765118522744e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.810000000000000000e+02,3.993602175555955682e+02,4.094048295122726131e+02,3.216080781492090779e+01,6.397824444044317715e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.820000000000000000e+02,3.997987760460821960e+02,4.091332975082339090e+02,3.559341773974434631e+01,2.012239539178040104e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.830000000000000000e+02,4.002408323680863873e+02,4.093248702926416627e+02,3.164579059883743284e+01,-2.408323680863873051e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.840000000000000000e+02,4.000499561915537470e+02,4.092851493090819872e+02,2.818529880700340584e+01,-4.995619155374697584e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.850000000000000000e+02,4.003111043250137300e+02,4.093483453129496752e+02,3.016432724293548517e+01,-3.111043250137299765e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.860000000000000000e+02,3.993420610744406645e+02,4.092693628341708632e+02,2.820383745293231570e+01,6.579389255593355301e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.870000000000000000e+02,3.995142064515447942e+02,4.095354383168205459e+02,3.631706153172316931e+01,4.857935484552058369e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.880000000000000000e+02,4.001004901154558979e+02,4.090550732613849618e+02,3.433600348895429022e+01,-1.004901154558979215e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.890000000000000000e+02,3.997256299890761966e+02,4.089235615994394948e+02,2.937057043475604701e+01,2.743700109238034202e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.900000000000000000e+02,3.999554840773644742e+02,4.093221463329093126e+02,3.272128852168428637e+01,4.451592263552583972e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.910000000000000000e+02,3.990433938448472304e+02,4.092445339128082651e+02,3.079017626659692652e+01,9.566061551527695883e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.920000000000000000e+02,3.995925886238219960e+02,4.091252726411339040e+02,3.827730517654806164e+01,4.074113761780040477e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.930000000000000000e+02,4.000172879426801273e+02,4.091569244340413434e+02,3.320621473859080197e+01,-1.728794268012734392e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.940000000000000000e+02,3.997070067088951646e+02,4.088403483085297125e+02,2.982752289365472365e+01,2.929932911048354072e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.950000000000000000e+02,3.993269569674949366e+02,4.089606735861925131e+02,3.272171508542098195e+01,6.730430325050633655e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.960000000000000000e+02,3.999744757167296143e+02,4.094160578652651452e+02,3.580134716188239707e+01,2.552428327038569478e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.970000000000000000e+02,4.000708616867146361e+02,4.088620042811685380e+02,3.030188888256240887e+01,-7.086168671463610735e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.980000000000000000e+02,3.997646521180086552e+02,4.090286826834145586e+02,2.988918703764771223e+01,2.353478819913448206e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
5.990000000000000000e+02,3.996377299619660448e+02,4.094044501888582204e+02,3.268902406030577623e+01,3.622700380339551884e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.000000000000000000e+02,4.000124357987542680e+02,4.092276993074493703e+02,3.368903594062097540e+01,-1.243579875426803483e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.010000000000000000e+02,3.996821407920823503e+02,4.089339971776309994e+02,3.056289863722757971e+01,3.178592079176496554e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.020000000000000000e+02,3.995117611131901754e+02,4.085539189282376924e+02,3.347001582026297228e+01,4.882388868098246348e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.030000000000000000e+02,3.998252448956628200e+02,4.086714352553368030e+02,3.474183651780238336e+01,1.747551043371800006e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.040000000000000000e+02,3.997060017010194315e+02,4.088022927242125206e+02,3.202154631873208501e+01,2.939982989805685065e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.050000000000000000e+02,3.999094829145511767e+02,4.081028613911992693e+02,3.312374218942106552e+01,9.051708544882330898e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.060000000000000000e+02,3.998462307770363964e+02,4.085576560087995404e+02,3.149442151311138716e+01,1.537692229636036245e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.070000000000000000e+02,3.995061833055068519e+02,4.086976689364458935e+02,3.219046483334481223e+01,4.938166944931481339e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.080000000000000000e+02,4.001759441848664096e+02,4.084781862120707956e+02,3.501014980772949770e+01,-1.759441848664096142e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.090000000000000000e+02,4.004805504097711832e+02,4.077959557614680079e+02,2.940214865392592003e+01,-4.805504097711832401e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.100000000000000000e+02,3.996875621619266212e+02,4.085872475752434525e+02,2.737336500630556202e+01,3.124378380733787708e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.110000000000000000e+02,3.999841202027210443e+02,4.081680580296148833e+02,3.429697496518407718e+01,1.587979727895572069e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.120000000000000000e+02,4.000016549141483324e+02,4.085866012696279199e+02,3.161194132482380326e+01,-1.654914148332409241e-03,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.130000000000000000e+02,3.997699049122930433e+02,4.084245226776443474e+02,3.152087092366209475e+01,2.300950877069567468e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.140000000000000000e+02,3.996047394144567875e+02,4.082931846322933893e+02,3.343659087844618227e+01,3.952605855432125281e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.150000000000000000e+02,3.991827942371206746e+02,4.081472930405092825e+02,3.460964750056918149e+01,8.172057628793254480e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.160000000000000000e+02,3.999173968670861541e+02,4.078046308415831618e+02,3.777001771356506055e+01,8.260313291384591139e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.170000000000000000e+02,3.990735216468125941e+02,4.081153662646933640e+02,3.135980236559078449e+01,9.264783531874059008e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.180000000000000000e+02,3.996234013332341988e+02,4.083955177960937135e+02,3.844715756804237117e+01,3.765986667658012266e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.190000000000000000e+02,3.992402708318330156e+02,4.077554965873704873e+02,3.353310699143691664e+01,7.597291681669844365e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.200000000000000000e+02,4.000148351491933454e+02,4.082889421448684857e+02,3.677015520500976464e+01,-1.483514919334538718e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.210000000000000000e+02,3.996988478170565600e+02,4.086765647987352281e+02,3.034192532605001702e+01,3.011521829434400388e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.220000000000000000e+02,3.995204650660895140e+02,4.079079472009765368e+02,3.342312040989346400e+01,4.795349339104859610e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.230000000000000000e+02,3.999456264583604366e+02,4.085106284714658500e+02,3.497355853546877569e+01,5.437354163956342745e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.240000000000000000e+02,3.996052965444807796e+02,4.081565460276810313e+02,3.149691327211793279e+01,3.947034555192203698e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.250000000000000000e+02,3.998555571920947500e+02,4.083625526770690612e+02,3.457051287061358380e+01,1.444428079052499925e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.260000000000000000e+02,4.001325814463503434e+02,4.079313211486517616e+02,3.251093902587923168e+01,-1.325814463503434126e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.270000000000000000e+02,3.991309597274739644e+02,4.076917916351210920e+02,3.047332001886123365e+01,8.690402725260355510e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.280000000000000000e+02,3.998860787141261994e+02,4.071578920373541450e+02,3.890575857375421975e+01,1.139212858738005707e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.290000000000000000e+02,4.000654303011319826e+02,4.080501208268482856e+02,3.225266310701611161e+01,-6.543030113198256004e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.300000000000000000e+02,3.996267723093225186e+02,4.076102569029472420e+02,3.106825815758477560e+01,3.732276906774814051e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.310000000000000000e+02,3.995320431326408084e+02,4.080081600835520703e+02,3.493392748227810785e+01,4.679568673591916195e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.320000000000000000e+02,3.999777419660496776e+02,4.080791313084978924e+02,3.556533793025931800e+01,2.225803395032244225e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.330000000000000000e+02,3.999506817019649247e+02,4.080714857885711240e+02,3.182366793155152962e+01,4.931829803507525867e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.340000000000000000e+02,3.998802082681104935e+02,4.076582095713349645e+02,3.232226061251741811e+01,1.197917318895065364e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.350000000000000000e+02,3.993663394058464746e+02,4.075293267045584571e+02,3.306467410792230766e+01,6.336605941535253805e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.360000000000000000e+02,3.999678485636665073e+02,4.075305161522146591e+02,3.726757137959661037e+01,3.215143633349271113e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.370000000000000000e+02,3.998439548749905157e+02,4.074386496261496973e+02,3.205265256371222193e+01,1.560451250094843090e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.380000000000000000e+02,3.999599764171215952e+02,4.076525147208398039e+02,3.331330938153923427e+01,4.002358287840479534e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.390000000000000000e+02,3.997246603143840957e+02,4.070587041400512476e+02,3.246272714929410341e+01,2.753396856159042727e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.400000000000000000e+02,4.002569848811738211e+02,4.074114162271595205e+02,3.451788387002333280e+01,-2.569848811738211225e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.410000000000000000e+02,3.999429021378159632e+02,4.078056905059829091e+02,3.015280418434790022e+01,5.709786218403678504e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.420000000000000000e+02,3.994677069960001745e+02,4.075017227432980462e+02,3.307682060481463537e+01,5.322930039998254870e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.430000000000000000e+02,3.998434036332283199e+02,4.077606749880603729e+02,3.690831081791886703e+01,1.565963667716800956e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.440000000000000000e+02,3.998813663985147286e+02,4.069619590329482435e+02,3.349827759265410521e+01,1.186336014852713561e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.450000000000000000e+02,3.994426464100663452e+02,4.079895842436643534e+02,3.325608303448905900e+01,5.573535899336548027e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.460000000000000000e+02,3.993977197139154214e+02,4.074635916172213683e+02,3.687009457040829119e+01,6.022802860845786199e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.470000000000000000e+02,3.999221858269475547e+02,4.074645175317888857e+02,3.693199257001469249e+01,7.781417305244531235e-02,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.480000000000000000e+02,3.998822935349430736e+02,4.073131926226444648e+02,3.248734562730157904e+01,1.177064650569263904e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.490000000000000000e+02,3.997594152838529453e+02,4.074147187767547393e+02,3.311187197193074638e+01,2.405847161470546780e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.500000000000000000e+02,3.997817035720728995e+02,4.070850332473791582e+02,3.428376066015768231e+01,2.182964279271004671e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
6.510000000000000000e+02,3.990355949037035543e+02,4.070464933518151156e+02,3.413580384326776596e+01,9.644050962964456630e-01,4.671627834354671549e+00,3.250000000000000000e+00,4.615384615384614975e+00
